year,month,circle,type_of_connection,service_provider,value,unit,notes
2020,May,Odisha,wireless,BSNL,6300428,value in absolute number,
2020,May,Punjab,wireless,BSNL,5782584,value in absolute number,
2020,May,Rajasthan,wireless,BSNL,6298309,value in absolute number,
2020,May,Tamil Nadu (including Chennai),wireless,BSNL,12532225,value in absolute number,
2020,May,Uttar Pradesh (East),wireless,BSNL,11710173,value in absolute number,
2020,May,Uttar Pradesh (West),wireless,BSNL,5990127,value in absolute number,
2020,May,West Bengal,wireless,BSNL,2390944,value in absolute number,
2020,May,All India,wireless,BSNL,119961592,value in absolute number,
2020,May,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Assam,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2020,May,North East,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2020,May,Tamil Nadu (including Chennai),wireless,BSNL (VNOs),92107,value in absolute number,
2020,May,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2020,May,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2020,May,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2020,May,All India,wireless,BSNL (VNOs),92107,value in absolute number,
2020,May,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2020,May,Assam,wireless,MTNL,,value in absolute number,
2020,May,Bihar,wireless,MTNL,,value in absolute number,
2020,May,Delhi,wireless,MTNL,2180443,value in absolute number,
2020,May,Gujarat,wireless,MTNL,,value in absolute number,
2020,May,Haryana,wireless,MTNL,,value in absolute number,
2020,May,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2020,May,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2020,May,Karnataka,wireless,MTNL,,value in absolute number,
2020,May,Kerala,wireless,MTNL,,value in absolute number,
2020,May,Kolkata,wireless,MTNL,,value in absolute number,
2020,May,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2020,May,Maharashtra,wireless,MTNL,,value in absolute number,
2020,May,Mumbai,wireless,MTNL,1178084,value in absolute number,
2020,May,North East,wireless,MTNL,,value in absolute number,
2020,May,Odisha,wireless,MTNL,,value in absolute number,
2020,May,Punjab,wireless,MTNL,,value in absolute number,
2020,May,Rajasthan,wireless,MTNL,,value in absolute number,
2020,May,Tamil Nadu (including Chennai),wireless,MTNL,,value in absolute number,
2020,May,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2020,May,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2020,May,West Bengal,wireless,MTNL,,value in absolute number,
2020,May,All India,wireless,MTNL,3358527,value in absolute number,
2020,May,Andhra Pradesh,wireless,Reliance Jio,30887378,value in absolute number,
2020,May,Assam,wireless,Reliance Jio,8349301,value in absolute number,
2020,May,Bihar,wireless,Reliance Jio,30133590,value in absolute number,
2020,May,Delhi,wireless,Reliance Jio,18332935,value in absolute number,
2020,May,Gujarat,wireless,Reliance Jio,23952073,value in absolute number,
2020,May,Haryana,wireless,Reliance Jio,9359933,value in absolute number,
2020,May,Himachal Pradesh,wireless,Reliance Jio,3684668,value in absolute number,
2020,May,Jammu and Kashmir,wireless,Reliance Jio,4128865,value in absolute number,
2020,May,Karnataka,wireless,Reliance Jio,20652189,value in absolute number,
2020,May,Kerala,wireless,Reliance Jio,9188896,value in absolute number,
2020,May,Kolkata,wireless,Reliance Jio,10170852,value in absolute number,
2020,May,Madhya Pradesh,wireless,Reliance Jio,31148199,value in absolute number,
2020,May,Maharashtra,wireless,Reliance Jio,32034054,value in absolute number,
2020,May,Mumbai,wireless,Reliance Jio,14065670,value in absolute number,
2020,May,North East,wireless,Reliance Jio,3703915,value in absolute number,
2020,May,Odisha,wireless,Reliance Jio,12774932,value in absolute number,
2020,May,Punjab,wireless,Reliance Jio,13904006,value in absolute number,
2020,May,Rajasthan,wireless,Reliance Jio,24633165,value in absolute number,
2020,May,Tamil Nadu (including Chennai),wireless,Reliance Jio,23984304,value in absolute number,
2020,May,Uttar Pradesh (East),wireless,Reliance Jio,28839335,value in absolute number,
2020,May,Uttar Pradesh (West),wireless,Reliance Jio,19947485,value in absolute number,
2020,May,West Bengal,wireless,Reliance Jio,18874185,value in absolute number,
2020,May,All India,wireless,Reliance Jio,392749930,value in absolute number,
2020,April,Andhra Pradesh,wireless,Bharti Airtel,28972986,value in absolute number,
2020,April,Assam,wireless,Bharti Airtel,8249311,value in absolute number,
2020,April,Bihar,wireless,Bharti Airtel,34585811,value in absolute number,
2020,April,Delhi,wireless,Bharti Airtel,15392076,value in absolute number,
2020,April,Gujarat,wireless,Bharti Airtel,10311741,value in absolute number,
2020,April,Haryana,wireless,Bharti Airtel,4482455,value in absolute number,
2020,April,Himachal Pradesh,wireless,Bharti Airtel,3278997,value in absolute number,
2020,April,Jammu and Kashmir,wireless,Bharti Airtel,5870663,value in absolute number,
2020,April,Karnataka,wireless,Bharti Airtel,28258387,value in absolute number,
2020,April,Kerala,wireless,Bharti Airtel,5538046,value in absolute number,
2020,April,Kolkata,wireless,Bharti Airtel,6105132,value in absolute number,
2020,April,Madhya Pradesh,wireless,Bharti Airtel,14157984,value in absolute number,
2020,April,Maharashtra,wireless,Bharti Airtel,15759463,value in absolute number,
2020,April,Mumbai,wireless,Bharti Airtel,9743289,value in absolute number,
2020,April,North East,wireless,Bharti Airtel,5152370,value in absolute number,
2020,April,Odisha,wireless,Bharti Airtel,11203486,value in absolute number,
2020,April,Punjab,wireless,Bharti Airtel,10116953,value in absolute number,
2020,April,Rajasthan,wireless,Bharti Airtel,20821142,value in absolute number,
2020,April,Tamil Nadu (including Chennai),wireless,Bharti Airtel,24793264,value in absolute number,
2020,April,Uttar Pradesh (East),wireless,Bharti Airtel,30696400,value in absolute number,
2020,April,Uttar Pradesh (West),wireless,Bharti Airtel,13807864,value in absolute number,
2020,April,West Bengal,wireless,Bharti Airtel,15245279,value in absolute number,
2020,April,All India,wireless,Bharti Airtel,322543099,value in absolute number,
2020,April,Andhra Pradesh,wireless,Reliance Communications,2212,value in absolute number,
2020,April,Assam,wireless,Reliance Communications,0,value in absolute number,
2020,April,Bihar,wireless,Reliance Communications,381,value in absolute number,
2020,April,Delhi,wireless,Reliance Communications,1789,value in absolute number,
2020,April,Gujarat,wireless,Reliance Communications,604,value in absolute number,
2020,April,Haryana,wireless,Reliance Communications,136,value in absolute number,
2020,April,Himachal Pradesh,wireless,Reliance Communications,104,value in absolute number,
2020,April,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2020,April,Karnataka,wireless,Reliance Communications,1540,value in absolute number,
2020,April,Kerala,wireless,Reliance Communications,633,value in absolute number,
2020,April,Kolkata,wireless,Reliance Communications,36,value in absolute number,
2020,April,Madhya Pradesh,wireless,Reliance Communications,750,value in absolute number,
2020,April,Maharashtra,wireless,Reliance Communications,1046,value in absolute number,
2020,April,Mumbai,wireless,Reliance Communications,2386,value in absolute number,
2020,April,North East,wireless,Reliance Communications,0,value in absolute number,
2020,April,Odisha,wireless,Reliance Communications,364,value in absolute number,
2020,April,Punjab,wireless,Reliance Communications,316,value in absolute number,
2020,April,Rajasthan,wireless,Reliance Communications,368,value in absolute number,
2020,April,Tamil Nadu (including Chennai),wireless,Reliance Communications,3130,value in absolute number,
2020,April,Uttar Pradesh (East),wireless,Reliance Communications,862,value in absolute number,
2020,April,Uttar Pradesh (West),wireless,Reliance Communications,300,value in absolute number,
2020,April,West Bengal,wireless,Reliance Communications,811,value in absolute number,
2020,April,All India,wireless,Reliance Communications,17768,value in absolute number,
2020,April,Andhra Pradesh,wireless,Vodafone Idea,17683144,value in absolute number,
2020,April,Assam,wireless,Vodafone Idea,4173958,value in absolute number,
2020,April,Bihar,wireless,Vodafone Idea,13528501,value in absolute number,
2020,April,Delhi,wireless,Vodafone Idea,16982626,value in absolute number,
2020,April,Gujarat,wireless,Vodafone Idea,26575630,value in absolute number,
2020,April,Haryana,wireless,Vodafone Idea,8646982,value in absolute number,
2020,April,Himachal Pradesh,wireless,Vodafone Idea,837019,value in absolute number,
2020,April,Jammu and Kashmir,wireless,Vodafone Idea,619462,value in absolute number,
2020,April,Karnataka,wireless,Vodafone Idea,11030507,value in absolute number,
2020,April,Kerala,wireless,Vodafone Idea,17603735,value in absolute number,
2020,April,Kolkata,wireless,Vodafone Idea,7285432,value in absolute number,
2020,April,Madhya Pradesh,wireless,Vodafone Idea,23672162,value in absolute number,
2020,April,Maharashtra,wireless,Vodafone Idea,36994987,value in absolute number,
2020,April,Mumbai,wireless,Vodafone Idea,12483442,value in absolute number,
2020,April,North East,wireless,Vodafone Idea,1706084,value in absolute number,
2020,April,Odisha,wireless,Vodafone Idea,3083567,value in absolute number,
2020,April,Punjab,wireless,Vodafone Idea,9180985,value in absolute number,
2020,April,Rajasthan,wireless,Vodafone Idea,13334087,value in absolute number,
2020,April,Tamil Nadu (including Chennai),wireless,Vodafone Idea,20053473,value in absolute number,
2020,April,Uttar Pradesh (East),wireless,Vodafone Idea,27179466,value in absolute number,
2020,April,Uttar Pradesh (West),wireless,Vodafone Idea,23131097,value in absolute number,
2020,April,West Bengal,wireless,Vodafone Idea,18865402,value in absolute number,
2020,April,All India,wireless,Vodafone Idea,314651748,value in absolute number,
2020,April,Andhra Pradesh,wireless,BSNL,9881535,value in absolute number,
2020,April,Assam,wireless,BSNL,2815919,value in absolute number,
2020,April,Bihar,wireless,BSNL,5640105,value in absolute number,
2020,April,Delhi,wireless,BSNL,0,value in absolute number,
2020,April,Gujarat,wireless,BSNL,6104253,value in absolute number,
2020,April,Haryana,wireless,BSNL,5001387,value in absolute number,
2020,April,Himachal Pradesh,wireless,BSNL,2992738,value in absolute number,
2020,April,Jammu and Kashmir,wireless,BSNL,1252838,value in absolute number,
2020,April,Karnataka,wireless,BSNL,7274791,value in absolute number,
2020,April,Kerala,wireless,BSNL,10944266,value in absolute number,
2020,April,Kolkata,wireless,BSNL,2105043,value in absolute number,
2020,April,Madhya Pradesh,wireless,BSNL,6377687,value in absolute number,
2020,April,Maharashtra,wireless,BSNL,7057401,value in absolute number,
2020,April,Mumbai,wireless,BSNL,0,value in absolute number,
2020,April,North East,wireless,BSNL,1400558,value in absolute number,
2020,April,Odisha,wireless,BSNL,6248099,value in absolute number,
2020,April,Punjab,wireless,BSNL,5782584,value in absolute number,
2020,April,Rajasthan,wireless,BSNL,6275568,value in absolute number,
2020,April,Tamil Nadu (including Chennai),wireless,BSNL,12551745,value in absolute number,
2020,April,Uttar Pradesh (East),wireless,BSNL,11703589,value in absolute number,
2020,April,Uttar Pradesh (West),wireless,BSNL,5979790,value in absolute number,
2020,April,West Bengal,wireless,BSNL,2370159,value in absolute number,
2020,April,All India,wireless,BSNL,119760055,value in absolute number,
2020,April,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Assam,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2020,April,North East,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2020,April,Tamil Nadu (including Chennai),wireless,BSNL (VNOs),92052,value in absolute number,
2020,April,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2020,April,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2020,April,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2020,April,All India,wireless,BSNL (VNOs),92052,value in absolute number,
2020,April,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2020,April,Assam,wireless,MTNL,,value in absolute number,
2020,April,Bihar,wireless,MTNL,,value in absolute number,
2020,April,Delhi,wireless,MTNL,2181437,value in absolute number,
2020,April,Gujarat,wireless,MTNL,,value in absolute number,
2020,April,Haryana,wireless,MTNL,,value in absolute number,
