year,month,circle,type_of_connection,service_provider,value,unit,notes
2023,June,Jammu and Kashmir,wireless,Bharti Airtel,5917428,value in absolute number,
2023,June,Karnataka,wireless,Bharti Airtel,31577632,value in absolute number,
2023,June,Kerala,wireless,Bharti Airtel,8092740,value in absolute number,
2023,June,Kolkata,wireless,Bharti Airtel,5651788,value in absolute number,
2023,June,Madhya Pradesh,wireless,Bharti Airtel,15482919,value in absolute number,
2023,June,Maharashtra,wireless,Bharti Airtel,21213764,value in absolute number,
2023,June,Mumbai,wireless,Bharti Airtel,9931749,value in absolute number,
2023,June,North East,wireless,Bharti Airtel,5991059,value in absolute number,
2023,June,Odisha,wireless,Bharti Airtel,11385490,value in absolute number,
2023,June,Punjab,wireless,Bharti Airtel,12267328,value in absolute number,
2023,June,Rajasthan,wireless,Bharti Airtel,22717238,value in absolute number,
2023,June,Tamil Nadu,wireless,Bharti Airtel,28043824,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,Bharti Airtel,36841650,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,Bharti Airtel,18316748,value in absolute number,
2023,June,West Bengal,wireless,Bharti Airtel,17132063,value in absolute number,
2023,June,All India,wireless,Bharti Airtel,373725354,value in absolute number,
2023,June,Andhra Pradesh,wireless,Reliance Communications,,value in absolute number,
2023,June,Assam,wireless,Reliance Communications,,value in absolute number,
2023,June,Bihar,wireless,Reliance Communications,,value in absolute number,
2023,June,Delhi,wireless,Reliance Communications,23,value in absolute number,
2023,June,Gujarat,wireless,Reliance Communications,47,value in absolute number,
2023,June,Haryana,wireless,Reliance Communications,11,value in absolute number,
2023,June,Himachal Pradesh,wireless,Reliance Communications,92,value in absolute number,
2023,June,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2023,June,Karnataka,wireless,Reliance Communications,589,value in absolute number,
2023,June,Kerala,wireless,Reliance Communications,113,value in absolute number,
2023,June,Kolkata,wireless,Reliance Communications,0,value in absolute number,
2023,June,Madhya Pradesh,wireless,Reliance Communications,0,value in absolute number,
2023,June,Maharashtra,wireless,Reliance Communications,0,value in absolute number,
2023,June,Mumbai,wireless,Reliance Communications,925,value in absolute number,
2023,June,North East,wireless,Reliance Communications,0,value in absolute number,
2023,June,Odisha,wireless,Reliance Communications,29,value in absolute number,
2023,June,Punjab,wireless,Reliance Communications,106,value in absolute number,
2023,June,Rajasthan,wireless,Reliance Communications,155,value in absolute number,
2023,June,Tamil Nadu,wireless,Reliance Communications,262,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,Reliance Communications,0,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,Reliance Communications,8,value in absolute number,
2023,June,West Bengal,wireless,Reliance Communications,147,value in absolute number,
2023,June,All India,wireless,Reliance Communications,2507,value in absolute number,
2023,June,Andhra Pradesh,wireless,Vodafone Idea,11363635,value in absolute number,
2023,June,Assam,wireless,Vodafone Idea,1912053,value in absolute number,
2023,June,Bihar,wireless,Vodafone Idea,8058206,value in absolute number,
2023,June,Delhi,wireless,Vodafone Idea,16347957,value in absolute number,
2023,June,Gujarat,wireless,Vodafone Idea,21823572,value in absolute number,
2023,June,Haryana,wireless,Vodafone Idea,7235095,value in absolute number,
2023,June,Himachal Pradesh,wireless,Vodafone Idea,433472,value in absolute number,
2023,June,Jammu and Kashmir,wireless,Vodafone Idea,322864,value in absolute number,
2023,June,Karnataka,wireless,Vodafone Idea,6676091,value in absolute number,
2023,June,Kerala,wireless,Vodafone Idea,14203668,value in absolute number,
2023,June,Kolkata,wireless,Vodafone Idea,5638643,value in absolute number,
2023,June,Madhya Pradesh,wireless,Vodafone Idea,16809837,value in absolute number,
2023,June,Maharashtra,wireless,Vodafone Idea,23683451,value in absolute number,
2023,June,Mumbai,wireless,Vodafone Idea,11132998,value in absolute number,
2023,June,North East,wireless,Vodafone Idea,921680,value in absolute number,
2023,June,Odisha,wireless,Vodafone Idea,1597870,value in absolute number,
2023,June,Punjab,wireless,Vodafone Idea,6900358,value in absolute number,
2023,June,Rajasthan,wireless,Vodafone Idea,9857476,value in absolute number,
2023,June,Tamil Nadu,wireless,Vodafone Idea,16299143,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,Vodafone Idea,18336134,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,Vodafone Idea,16118017,value in absolute number,
2023,June,West Bengal,wireless,Vodafone Idea,13983917,value in absolute number,
2023,June,All India,wireless,Vodafone Idea,229656137,value in absolute number,
2023,June,Andhra Pradesh,wireless,BSNL,7557631,value in absolute number,
2023,June,Assam,wireless,BSNL,3193282,value in absolute number,
2023,June,Bihar,wireless,BSNL,5862287,value in absolute number,
2023,June,Delhi,wireless,BSNL,,value in absolute number,
2023,June,Gujarat,wireless,BSNL,5048755,value in absolute number,
2023,June,Haryana,wireless,BSNL,4465526,value in absolute number,
2023,June,Himachal Pradesh,wireless,BSNL,1610092,value in absolute number,
2023,June,Jammu and Kashmir,wireless,BSNL,831303,value in absolute number,
2023,June,Karnataka,wireless,BSNL,5414427,value in absolute number,
2023,June,Kerala,wireless,BSNL,9729281,value in absolute number,
2023,June,Kolkata,wireless,BSNL,2188790,value in absolute number,
2023,June,Madhya Pradesh,wireless,BSNL,5172636,value in absolute number,
2023,June,Maharashtra,wireless,BSNL,6205219,value in absolute number,
2023,June,Mumbai,wireless,BSNL,,value in absolute number,
2023,June,North East,wireless,BSNL,1281663,value in absolute number,
2023,June,Odisha,wireless,BSNL,6210662,value in absolute number,
2023,June,Punjab,wireless,BSNL,4577542,value in absolute number,
2023,June,Rajasthan,wireless,BSNL,5843850,value in absolute number,
2023,June,Tamil Nadu,wireless,BSNL,7739963,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,BSNL,8735044,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,BSNL,5309788,value in absolute number,
2023,June,West Bengal,wireless,BSNL,2499081,value in absolute number,
2023,June,All India,wireless,BSNL,99476822,value in absolute number,
2023,June,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Assam,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2023,June,North East,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2023,June,Tamil Nadu,wireless,BSNL (VNOs),143634,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2023,June,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2023,June,All India,wireless,BSNL (VNOs),143634,value in absolute number,
2023,June,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2023,June,Assam,wireless,MTNL,,value in absolute number,
2023,June,Bihar,wireless,MTNL,,value in absolute number,
2023,June,Delhi,wireless,MTNL,1688927,value in absolute number,
2023,June,Gujarat,wireless,MTNL,,value in absolute number,
2023,June,Haryana,wireless,MTNL,,value in absolute number,
2023,June,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2023,June,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2023,June,Karnataka,wireless,MTNL,,value in absolute number,
2023,June,Kerala,wireless,MTNL,,value in absolute number,
2023,June,Kolkata,wireless,MTNL,,value in absolute number,
2023,June,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2023,June,Maharashtra,wireless,MTNL,,value in absolute number,
2023,June,Mumbai,wireless,MTNL,303065,value in absolute number,
2023,June,North East,wireless,MTNL,,value in absolute number,
2023,June,Odisha,wireless,MTNL,,value in absolute number,
2023,June,Punjab,wireless,MTNL,,value in absolute number,
2023,June,Rajasthan,wireless,MTNL,,value in absolute number,
2023,June,Tamil Nadu,wireless,MTNL,,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2023,June,West Bengal,wireless,MTNL,,value in absolute number,
2023,June,All India,wireless,MTNL,1991992,value in absolute number,
2023,June,Andhra Pradesh,wireless,Reliance Jio,30650087,value in absolute number,
2023,June,Assam,wireless,Reliance Jio,8941644,value in absolute number,
2023,June,Bihar,wireless,Reliance Jio,37941349,value in absolute number,
2023,June,Delhi,wireless,Reliance Jio,19142853,value in absolute number,
2023,June,Gujarat,wireless,Reliance Jio,27872065,value in absolute number,
2023,June,Haryana,wireless,Reliance Jio,8219158,value in absolute number,
2023,June,Himachal Pradesh,wireless,Reliance Jio,3310136,value in absolute number,
2023,June,Jammu and Kashmir,wireless,Reliance Jio,5148627,value in absolute number,
2023,June,Karnataka,wireless,Reliance Jio,22181050,value in absolute number,
2023,June,Kerala,wireless,Reliance Jio,10264886,value in absolute number,
2023,June,Kolkata,wireless,Reliance Jio,10461233,value in absolute number,
2023,June,Madhya Pradesh,wireless,Reliance Jio,39662102,value in absolute number,
2023,June,Maharashtra,wireless,Reliance Jio,40901415,value in absolute number,
2023,June,Mumbai,wireless,Reliance Jio,12424761,value in absolute number,
2023,June,North East,wireless,Reliance Jio,4103288,value in absolute number,
2023,June,Odisha,wireless,Reliance Jio,14216993,value in absolute number,
2023,June,Punjab,wireless,Reliance Jio,11508531,value in absolute number,
2023,June,Rajasthan,wireless,Reliance Jio,25338835,value in absolute number,
2023,June,Tamil Nadu,wireless,Reliance Jio,24519217,value in absolute number,
2023,June,Uttar Pradesh (East),wireless,Reliance Jio,36253665,value in absolute number,
2023,June,Uttar Pradesh (West),wireless,Reliance Jio,22610183,value in absolute number,
2023,June,West Bengal,wireless,Reliance Jio,22909991,value in absolute number,
2023,June,All India,wireless,Reliance Jio,438582069,value in absolute number,
2023,May,Andhra Pradesh,wireless,Bharti Airtel,32578763,value in absolute number,
2023,May,Assam,wireless,Bharti Airtel,11140124,value in absolute number,
2023,May,Bihar,wireless,Bharti Airtel,40422573,value in absolute number,
2023,May,Delhi,wireless,Bharti Airtel,17156018,value in absolute number,
2023,May,Gujarat,wireless,Bharti Airtel,11373055,value in absolute number,
2023,May,Haryana,wireless,Bharti Airtel,6551136,value in absolute number,
2023,May,Himachal Pradesh,wireless,Bharti Airtel,3423864,value in absolute number,
2023,May,Jammu and Kashmir,wireless,Bharti Airtel,5866248,value in absolute number,
2023,May,Karnataka,wireless,Bharti Airtel,31365250,value in absolute number,
2023,May,Kerala,wireless,Bharti Airtel,8045718,value in absolute number,
2023,May,Kolkata,wireless,Bharti Airtel,5648094,value in absolute number,
2023,May,Madhya Pradesh,wireless,Bharti Airtel,15375233,value in absolute number,
2023,May,Maharashtra,wireless,Bharti Airtel,21162263,value in absolute number,
2023,May,Mumbai,wireless,Bharti Airtel,10020846,value in absolute number,
2023,May,North East,wireless,Bharti Airtel,5964169,value in absolute number,
2023,May,Odisha,wireless,Bharti Airtel,11330083,value in absolute number,
2023,May,Punjab,wireless,Bharti Airtel,12270513,value in absolute number,
2023,May,Rajasthan,wireless,Bharti Airtel,22743075,value in absolute number,
2023,May,Tamil Nadu,wireless,Bharti Airtel,27901544,value in absolute number,
2023,May,Uttar Pradesh (East),wireless,Bharti Airtel,36629543,value in absolute number,
2023,May,Uttar Pradesh (West),wireless,Bharti Airtel,18327556,value in absolute number,
2023,May,West Bengal,wireless,Bharti Airtel,17020114,value in absolute number,
2023,May,All India,wireless,Bharti Airtel,372315782,value in absolute number,
2023,May,Andhra Pradesh,wireless,Reliance Communications,,value in absolute number,
2023,May,Assam,wireless,Reliance Communications,,value in absolute number,
2023,May,Bihar,wireless,Reliance Communications,,value in absolute number,
2023,May,Delhi,wireless,Reliance Communications,23,value in absolute number,
2023,May,Gujarat,wireless,Reliance Communications,47,value in absolute number,
2023,May,Haryana,wireless,Reliance Communications,11,value in absolute number,
2023,May,Himachal Pradesh,wireless,Reliance Communications,92,value in absolute number,
2023,May,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2023,May,Karnataka,wireless,Reliance Communications,589,value in absolute number,
2023,May,Kerala,wireless,Reliance Communications,113,value in absolute number,
2023,May,Kolkata,wireless,Reliance Communications,0,value in absolute number,
2023,May,Madhya Pradesh,wireless,Reliance Communications,0,value in absolute number,
2023,May,Maharashtra,wireless,Reliance Communications,0,value in absolute number,
2023,May,Mumbai,wireless,Reliance Communications,925,value in absolute number,
2023,May,North East,wireless,Reliance Communications,0,value in absolute number,
2023,May,Odisha,wireless,Reliance Communications,29,value in absolute number,
2023,May,Punjab,wireless,Reliance Communications,106,value in absolute number,
